log_id,aircraft_id,technician_id,maintenance_type,status,cost_usd,duration_hours,log_date,parts_replaced,notes,year,quarter,failure_within_30d
LOG-31320,AC-0046,TECH-0197,Engine Inspection,complete,22168.0,7.7,2022-11-17,2,Part ordered — awaiting delivery,2022,4,0
LOG-31321,AC-0062,TECH-0171,Fuel System Check,pending,2333.0,13.4,2022-11-17,11,Follow-up inspection required within 30 days,2022,4,0
LOG-31322,AC-0002,TECH-0118,Landing Gear Service,pending,6379.0,12.1,2022-11-17,11,Emergency repair required — grounded aircraft,2022,4,0
LOG-31323,AC-0104,TECH-0083,Avionics Check,in_progress,11459.0,5.3,2022-11-17,3,No notes provided,2022,4,0
LOG-31324,AC-0075,TECH-0084,Hydraulic System Repair,complete,11008.0,9.2,2022-11-17,7,Part ordered — awaiting delivery,2022,4,0
LOG-31325,AC-0101,TECH-0059,Hydraulic System Repair,complete,13104.0,15.5,2022-11-17,11,Scheduled maintenance — no anomalies,2022,4,0
LOG-31326,AC-0088,TECH-0012,Avionics Check,complete,7042.0,14.1,2022-11-17,7,No notes provided,2022,4,0
LOG-31327,AC-0128,TECH-0157,Engine Inspection,failed,8206.0,36.0,2022-11-17,7,No notes provided,2022,4,1
LOG-31328,AC-0083,TECH-0005,Engine Inspection,complete,19491.0,1.9,2022-11-17,4,No notes provided,2022,4,0
LOG-31329,AC-0005,TECH-0177,Structural Inspection,complete,6644.0,7.7,2022-11-17,6,Issue found during inspection — escalated,2022,4,0
LOG-31330,AC-0093,TECH-0192,Structural Inspection,complete,7632.0,6.9,2022-11-17,8,No notes provided,2022,4,0
LOG-31331,AC-0039,TECH-0115,Engine Inspection,complete,18848.0,8.1,2022-11-17,8,Routine check completed successfully,2022,4,0
LOG-31332,AC-0128,TECH-0043,Landing Gear Service,complete,7510.5,15.7,2022-11-17,6,No notes provided,2022,4,0
LOG-31333,AC-0066,TECH-0066,Software Update,pending,2369.0,11.1,2022-11-17,9,Issue found during inspection — escalated,2022,4,0
LOG-31334,AC-0045,TECH-0134,Tire & Brake Replacement,complete,1117.0,2.0,2022-11-17,1,No notes provided,2022,4,0
LOG-31335,AC-0075,TECH-0099,Hydraulic System Repair,complete,11056.0,10.6,2022-11-17,6,Routine check completed successfully,2022,4,0
LOG-31336,AC-0101,TECH-0015,Tire & Brake Replacement,pending,4307.0,13.7,2022-11-17,0,Emergency repair required — grounded aircraft,2022,4,0
LOG-31337,AC-0141,TECH-0146,Structural Inspection,pending,8646.0,11.0,2022-11-17,3,Routine check completed successfully,2022,4,0
LOG-31338,AC-0093,TECH-0049,Avionics Check,complete,7333.0,8.9,2022-11-17,4,No notes provided,2022,4,0
LOG-31339,AC-0119,TECH-0175,Fuel System Check,failed,3134.0,58.4,2022-11-17,6,No notes provided,2022,4,1
LOG-31340,AC-0032,TECH-0002,Fuel System Check,pending,5689.0,3.5,2022-11-17,4,Replaced worn components — within tolerance,2022,4,0
LOG-31341,AC-0109,TECH-0133,Avionics Check,complete,12897.0,3.2,2022-11-17,4,Scheduled maintenance — no anomalies,2022,4,0
LOG-31342,AC-0043,TECH-0037,Engine Inspection,complete,8667.0,3.3,2022-11-17,6,No notes provided,2022,4,0
LOG-31343,AC-0136,TECH-0006,Avionics Check,complete,7158.0,14.5,2022-11-17,10,Issue found during inspection — escalated,2022,4,1
LOG-31344,AC-0074,TECH-0042,Avionics Check,pending,10910.0,19.5,2022-11-17,3,Replaced worn components — within tolerance,2022,4,0
LOG-31345,AC-0139,TECH-0051,Engine Inspection,complete,15952.0,5.4,2022-11-17,6,Issue found during inspection — escalated,2022,4,0
LOG-31346,AC-0039,TECH-0016,Software Update,in_progress,961.0,13.3,2022-11-17,1,Routine check completed successfully,2022,4,0
LOG-31347,AC-0026,TECH-0073,Fuel System Check,failed,3056.0,20.9,2022-11-17,4,Routine check completed successfully,2022,4,1
LOG-31348,AC-0072,TECH-0067,Tire & Brake Replacement,complete,1157.0,10.2,2022-11-17,11,Issue found during inspection — escalated,2022,4,0
LOG-31349,AC-0102,TECH-0081,Fuel System Check,complete,3317.0,1.2,2022-11-17,4,Replaced worn components — within tolerance,2022,4,0
LOG-31350,AC-0026,TECH-0030,Tire & Brake Replacement,complete,3671.0,7.7,2022-11-17,2,All systems nominal post-maintenance,2022,4,0
LOG-31351,AC-0032,TECH-0027,Landing Gear Service,complete,6234.0,10.5,2022-11-17,8,All systems nominal post-maintenance,2022,4,0
LOG-31352,AC-0046,TECH-0088,Engine Inspection,complete,11755.0,2.1,2022-11-17,7,Replaced worn components — within tolerance,2022,4,0
LOG-31353,AC-0135,TECH-0170,Software Update,pending,1792.0,18.3,2022-11-17,3,No notes provided,2022,4,0
LOG-31354,AC-0035,TECH-0064,Hydraulic System Repair,complete,13826.0,6.4,2022-11-18,8,Emergency repair required — grounded aircraft,2022,4,0
LOG-31355,AC-0022,TECH-0178,Tire & Brake Replacement,pending,4843.0,18.6,2022-11-18,7,All systems nominal post-maintenance,2022,4,0
LOG-31356,AC-0150,TECH-0039,Fuel System Check,failed,3107.0,38.3,2022-11-18,8,Scheduled maintenance — no anomalies,2022,4,1
LOG-31357,AC-0122,TECH-0135,Structural Inspection,complete,4302.0,3.1,2022-11-18,8,No notes provided,2022,4,0
LOG-31358,AC-0003,TECH-0073,Landing Gear Service,complete,6505.0,6.9,2022-11-18,5,Follow-up inspection required within 30 days,2022,4,0
LOG-31359,AC-0046,TECH-0144,Tire & Brake Replacement,complete,4802.0,6.9,2022-11-18,2,All systems nominal post-maintenance,2022,4,0
LOG-31360,AC-0008,TECH-0056,Landing Gear Service,complete,6261.0,15.1,2022-11-18,5,Follow-up inspection required within 30 days,2022,4,0
LOG-31361,AC-0004,TECH-0011,Tire & Brake Replacement,complete,3815.0,2.3,2022-11-18,2,Replaced worn components — within tolerance,2022,4,0
LOG-31362,AC-0015,TECH-0137,Fuel System Check,complete,5168.0,5.8,2022-11-18,7,No notes provided,2022,4,0
LOG-31363,AC-0044,TECH-0001,Avionics Check,complete,9982.0,1.2,2022-11-18,4,No notes provided,2022,4,0
LOG-31364,AC-0120,TECH-0044,Structural Inspection,complete,4353.0,8.4,2022-11-18,3,No notes provided,2022,4,0
LOG-31365,AC-0076,TECH-0035,Structural Inspection,complete,2994.0,11.9,2022-11-18,4,Part ordered — awaiting delivery,2022,4,0
LOG-31366,AC-0112,TECH-0084,Landing Gear Service,complete,5739.0,15.9,2022-11-18,8,No notes provided,2022,4,0
LOG-31367,AC-0087,TECH-0179,Hydraulic System Repair,failed,7941.0,20.3,2022-11-18,10,Follow-up inspection required within 30 days,2022,4,1
LOG-31368,AC-0018,TECH-0008,Hydraulic System Repair,in_progress,10863.0,8.9,2022-11-18,11,No notes provided,2022,4,0
LOG-31369,AC-0052,TECH-0071,Avionics Check,complete,12858.0,9.9,2022-11-18,5,Issue found during inspection — escalated,2022,4,0
LOG-31370,AC-0054,TECH-0037,Avionics Check,failed,8262.0,63.0,2022-11-18,10,All systems nominal post-maintenance,2022,4,1
LOG-31371,AC-0042,TECH-0101,Tire & Brake Replacement,complete,4957.0,3.8,2022-11-18,10,No notes provided,2022,4,1
LOG-31372,AC-0093,TECH-0133,Hydraulic System Repair,complete,9742.0,5.0,2022-11-18,2,Emergency repair required — grounded aircraft,2022,4,0
LOG-31373,AC-0141,TECH-0021,Structural Inspection,pending,5831.0,16.4,2022-11-18,9,No notes provided,2022,4,0
LOG-31374,AC-0032,TECH-0005,Software Update,complete,2598.0,2.1,2022-11-18,6,All systems nominal post-maintenance,2022,4,0
LOG-31375,AC-0083,TECH-0023,Hydraulic System Repair,in_progress,11025.5,7.1,2022-11-18,0,No notes provided,2022,4,1
LOG-31376,AC-0081,TECH-0185,Landing Gear Service,complete,10347.0,9.7,2022-11-18,0,Follow-up inspection required within 30 days,2022,4,0
LOG-31377,AC-0066,TECH-0071,Engine Inspection,complete,16579.0,7.6,2022-11-18,4,No notes provided,2022,4,0
LOG-31378,AC-0082,TECH-0065,Fuel System Check,complete,5407.0,9.4,2022-11-18,10,Scheduled maintenance — no anomalies,2022,4,0
LOG-31379,AC-0078,TECH-0153,Tire & Brake Replacement,failed,1281.0,65.1,2022-11-18,1,Follow-up inspection required within 30 days,2022,4,1
LOG-31380,AC-0054,TECH-0147,Engine Inspection,pending,22458.0,15.7,2022-11-18,2,No notes provided,2022,4,0
LOG-31381,AC-0073,TECH-0002,Engine Inspection,complete,14238.0,13.6,2022-11-18,5,Issue found during inspection — escalated,2022,4,0
LOG-31382,AC-0014,TECH-0140,Structural Inspection,complete,7064.0,15.6,2022-11-18,7,All systems nominal post-maintenance,2022,4,0
LOG-31383,AC-0136,TECH-0170,Software Update,complete,1285.0,4.6,2022-11-18,6,Follow-up inspection required within 30 days,2022,4,0
LOG-31384,AC-0035,TECH-0025,Software Update,complete,2106.0,4.8,2022-11-18,5,Part ordered — awaiting delivery,2022,4,0
LOG-31385,AC-0146,TECH-0124,Hydraulic System Repair,complete,5573.0,4.9,2022-11-18,7,No notes provided,2022,4,0
LOG-31386,AC-0078,TECH-0176,Landing Gear Service,complete,7510.5,15.1,2022-11-18,9,No notes provided,2022,4,0
LOG-31387,AC-0052,TECH-0082,Landing Gear Service,in_progress,5572.0,26.7,2022-11-18,6,All systems nominal post-maintenance,2022,4,1
LOG-31388,AC-0072,TECH-0126,Avionics Check,complete,6151.0,15.0,2022-11-18,6,Issue found during inspection — escalated,2022,4,0
LOG-31389,AC-0136,TECH-0159,Structural Inspection,failed,8515.0,42.2,2022-11-18,7,No notes provided,2022,4,1
LOG-31390,AC-0066,TECH-0186,Tire & Brake Replacement,complete,4021.0,8.3,2022-11-18,0,Replaced worn components — within tolerance,2022,4,0
LOG-31391,AC-0081,TECH-0061,Landing Gear Service,complete,8516.0,2.1,2022-11-18,9,Emergency repair required — grounded aircraft,2022,4,0
LOG-31392,AC-0077,TECH-0044,Avionics Check,complete,11908.0,1.5,2022-11-18,6,Routine check completed successfully,2022,4,0
LOG-31393,AC-0118,TECH-0009,Structural Inspection,pending,8730.0,7.8,2022-11-18,11,All systems nominal post-maintenance,2022,4,0
LOG-31394,AC-0073,TECH-0149,Software Update,complete,1568.0,4.0,2022-11-18,4,No notes provided,2022,4,0
LOG-31395,AC-0027,TECH-0182,Landing Gear Service,complete,7515.0,12.5,2022-11-18,0,All systems nominal post-maintenance,2022,4,0
LOG-31396,AC-0148,TECH-0103,Hydraulic System Repair,complete,5204.0,12.5,2022-11-18,1,Issue found during inspection — escalated,2022,4,0
LOG-31397,AC-0038,TECH-0199,Tire & Brake Replacement,complete,4955.0,6.9,2022-11-18,0,Routine check completed successfully,2022,4,0
LOG-31398,AC-0140,TECH-0141,Landing Gear Service,complete,8270.0,6.8,2022-11-18,1,No notes provided,2022,4,0
LOG-31399,AC-0086,TECH-0141,Tire & Brake Replacement,failed,1010.0,21.2,2022-11-19,9,No notes provided,2022,4,1
LOG-31400,AC-0101,TECH-0052,Fuel System Check,complete,1596.0,4.2,2022-11-19,10,Replaced worn components — within tolerance,2022,4,1
LOG-31401,AC-0103,TECH-0028,Fuel System Check,pending,4117.0,2.1,2022-11-19,11,Scheduled maintenance — no anomalies,2022,4,0
LOG-31402,AC-0031,TECH-0101,Structural Inspection,complete,6284.0,1.4,2022-11-19,0,All systems nominal post-maintenance,2022,4,0
LOG-31403,AC-0040,TECH-0089,Avionics Check,in_progress,9567.0,25.1,2022-11-19,11,No notes provided,2022,4,0
LOG-31404,AC-0073,TECH-0174,Structural Inspection,complete,8470.0,2.1,2022-11-19,4,Routine check completed successfully,2022,4,0
LOG-31405,AC-0138,TECH-0176,Engine Inspection,complete,9578.0,13.5,2022-11-19,10,All systems nominal post-maintenance,2022,4,0
LOG-31406,AC-0130,TECH-0109,Tire & Brake Replacement,pending,2065.0,19.0,2022-11-19,8,Routine check completed successfully,2022,4,0
LOG-31407,AC-0082,TECH-0104,Landing Gear Service,complete,8136.0,10.6,2022-11-19,2,Emergency repair required — grounded aircraft,2022,4,1
LOG-31408,AC-0032,TECH-0168,Tire & Brake Replacement,complete,2746.0,8.1,2022-11-19,3,All systems nominal post-maintenance,2022,4,0
LOG-31409,AC-0088,TECH-0054,Engine Inspection,complete,12336.0,12.5,2022-11-19,2,Emergency repair required — grounded aircraft,2022,4,0
LOG-31410,AC-0102,TECH-0155,Tire & Brake Replacement,complete,4259.0,7.9,2022-11-19,2,Scheduled maintenance — no anomalies,2022,4,0
LOG-31411,AC-0089,TECH-0079,Tire & Brake Replacement,complete,3449.0,14.9,2022-11-19,7,Part ordered — awaiting delivery,2022,4,0
LOG-31412,AC-0089,TECH-0131,Fuel System Check,failed,4921.0,58.6,2022-11-19,7,Part ordered — awaiting delivery,2022,4,1
LOG-31413,AC-0032,TECH-0093,Software Update,complete,1793.0,15.3,2022-11-19,2,All systems nominal post-maintenance,2022,4,0
LOG-31414,AC-0054,TECH-0095,Fuel System Check,pending,5142.0,6.1,2022-11-19,11,Part ordered — awaiting delivery,2022,4,0
LOG-31415,AC-0096,TECH-0059,Hydraulic System Repair,complete,6458.0,5.5,2022-11-19,9,Issue found during inspection — escalated,2022,4,0
LOG-31416,AC-0114,TECH-0119,Avionics Check,pending,10799.0,5.5,2022-11-19,2,Routine check completed successfully,2022,4,0
LOG-31417,AC-0024,TECH-0120,Fuel System Check,complete,3001.0,1.3,2022-11-19,4,Routine check completed successfully,2022,4,0
LOG-31418,AC-0030,TECH-0018,Hydraulic System Repair,pending,10512.0,10.7,2022-11-19,11,Replaced worn components — within tolerance,2022,4,0
LOG-31419,AC-0097,TECH-0152,Structural Inspection,complete,9010.0,15.2,2022-11-19,1,All systems nominal post-maintenance,2022,4,1
LOG-31420,AC-0055,TECH-0061,Landing Gear Service,pending,11786.0,16.4,2022-11-19,5,Follow-up inspection required within 30 days,2022,4,1
LOG-31421,AC-0064,TECH-0125,Avionics Check,complete,7070.0,2.1,2022-11-19,7,No notes provided,2022,4,0
LOG-31422,AC-0033,TECH-0118,Engine Inspection,complete,24701.0,15.2,2022-11-19,0,Follow-up inspection required within 30 days,2022,4,0
LOG-31423,AC-0046,TECH-0185,Engine Inspection,pending,20208.0,15.0,2022-11-19,1,Emergency repair required — grounded aircraft,2022,4,1
LOG-31424,AC-0033,TECH-0044,Tire & Brake Replacement,complete,1258.0,12.6,2022-11-19,9,No notes provided,2022,4,0
LOG-31425,AC-0030,TECH-0175,Structural Inspection,pending,6512.0,12.9,2022-11-19,2,Issue found during inspection — escalated,2022,4,0
LOG-31426,AC-0079,TECH-0200,Engine Inspection,complete,20750.0,12.7,2022-11-19,3,Follow-up inspection required within 30 days,2022,4,0
LOG-31427,AC-0092,TECH-0112,Structural Inspection,complete,6642.0,6.6,2022-11-19,5,Scheduled maintenance — no anomalies,2022,4,0
LOG-31428,AC-0096,TECH-0165,Avionics Check,failed,8374.0,43.1,2022-11-19,5,All systems nominal post-maintenance,2022,4,1
LOG-31429,AC-0030,TECH-0037,Fuel System Check,complete,2907.0,1.6,2022-11-19,3,Issue found during inspection — escalated,2022,4,0
LOG-31430,AC-0106,TECH-0073,Fuel System Check,pending,2450.0,10.7,2022-11-19,1,Part ordered — awaiting delivery,2022,4,1
LOG-31431,AC-0102,TECH-0173,Hydraulic System Repair,complete,12415.0,4.7,2022-11-19,10,Emergency repair required — grounded aircraft,2022,4,1
LOG-31432,AC-0140,TECH-0158,Software Update,complete,957.0,5.5,2022-11-19,6,Replaced worn components — within tolerance,2022,4,0
LOG-31433,AC-0067,TECH-0143,Landing Gear Service,in_progress,9635.0,22.3,2022-11-19,3,Routine check completed successfully,2022,4,0
LOG-31434,AC-0143,TECH-0116,Hydraulic System Repair,pending,13840.0,8.1,2022-11-19,3,Issue found during inspection — escalated,2022,4,0
LOG-31435,AC-0010,TECH-0125,Tire & Brake Replacement,complete,2437.0,12.7,2022-11-19,2,All systems nominal post-maintenance,2022,4,0
LOG-31436,AC-0086,TECH-0155,Hydraulic System Repair,pending,15439.0,5.7,2022-11-19,5,No notes provided,2022,4,0
LOG-31437,AC-0061,TECH-0047,Landing Gear Service,complete,9594.0,8.0,2022-11-19,11,Follow-up inspection required within 30 days,2022,4,0
LOG-31438,AC-0023,TECH-0047,Avionics Check,complete,9228.0,8.3,2022-11-19,6,No notes provided,2022,4,0
LOG-31439,AC-0011,TECH-0159,Structural Inspection,complete,7895.0,5.9,2022-11-19,5,Replaced worn components — within tolerance,2022,4,1
LOG-31440,AC-0016,TECH-0015,Engine Inspection,failed,22059.0,42.0,2022-11-19,6,Emergency repair required — grounded aircraft,2022,4,1
LOG-31441,AC-0049,TECH-0182,Landing Gear Service,complete,3242.0,3.8,2022-11-19,0,No notes provided,2022,4,0
LOG-31442,AC-0110,TECH-0197,Tire & Brake Replacement,complete,3869.0,8.2,2022-11-19,0,No notes provided,2022,4,0
LOG-31443,AC-0080,TECH-0042,Fuel System Check,pending,2814.0,14.6,2022-11-19,6,Part ordered — awaiting delivery,2022,4,0
LOG-31444,AC-0142,TECH-0119,Hydraulic System Repair,complete,7422.0,7.1,2022-11-19,6,Issue found during inspection — escalated,2022,4,0
LOG-31445,AC-0134,TECH-0062,Landing Gear Service,failed,9563.0,22.0,2022-11-20,4,All systems nominal post-maintenance,2022,4,1
LOG-31446,AC-0145,TECH-0025,Avionics Check,complete,13356.0,11.9,2022-11-20,9,Routine check completed successfully,2022,4,0
LOG-31447,AC-0119,TECH-0012,Software Update,in_progress,806.0,19.9,2022-11-20,11,Follow-up inspection required within 30 days,2022,4,0
LOG-31448,AC-0042,TECH-0009,Landing Gear Service,complete,5022.0,15.3,2022-11-20,0,Routine check completed successfully,2022,4,1
LOG-31449,AC-0010,TECH-0125,Engine Inspection,in_progress,11214.0,7.1,2022-11-20,1,All systems nominal post-maintenance,2022,4,0
LOG-31450,AC-0049,TECH-0090,Hydraulic System Repair,in_progress,11308.0,20.3,2022-11-20,9,Part ordered — awaiting delivery,2022,4,0
LOG-31451,AC-0009,TECH-0037,Engine Inspection,complete,18463.0,9.2,2022-11-20,1,No notes provided,2022,4,1
LOG-31452,AC-0002,TECH-0137,Fuel System Check,complete,3129.0,3.5,2022-11-20,4,No notes provided,2022,4,1
LOG-31453,AC-0068,TECH-0197,Engine Inspection,complete,15301.0,5.4,2022-11-20,7,No notes provided,2022,4,0
LOG-31454,AC-0052,TECH-0183,Engine Inspection,complete,9344.0,4.2,2022-11-20,9,No notes provided,2022,4,0
LOG-31455,AC-0139,TECH-0046,Software Update,complete,908.0,12.2,2022-11-20,10,Follow-up inspection required within 30 days,2022,4,0
LOG-31456,AC-0037,TECH-0199,Engine Inspection,complete,14874.0,4.3,2022-11-20,11,Replaced worn components — within tolerance,2022,4,0
LOG-31457,AC-0022,TECH-0169,Fuel System Check,in_progress,5804.0,9.0,2022-11-20,5,Scheduled maintenance — no anomalies,2022,4,0
LOG-31458,AC-0005,TECH-0095,Landing Gear Service,in_progress,8692.0,12.5,2022-11-20,8,Part ordered — awaiting delivery,2022,4,0
LOG-31459,AC-0130,TECH-0101,Landing Gear Service,failed,9620.0,45.2,2022-11-20,7,Follow-up inspection required within 30 days,2022,4,1
LOG-31460,AC-0133,TECH-0007,Software Update,complete,1845.0,12.1,2022-11-20,4,Scheduled maintenance — no anomalies,2022,4,0
LOG-31461,AC-0099,TECH-0133,Hydraulic System Repair,in_progress,10363.0,22.0,2022-11-20,3,Replaced worn components — within tolerance,2022,4,0
LOG-31462,AC-0147,TECH-0180,Fuel System Check,complete,2262.0,8.4,2022-11-20,1,No notes provided,2022,4,1
LOG-31463,AC-0103,TECH-0125,Tire & Brake Replacement,failed,2555.0,52.2,2022-11-20,7,Part ordered — awaiting delivery,2022,4,1
LOG-31464,AC-0115,TECH-0165,Structural Inspection,complete,3713.0,13.8,2022-11-20,3,No notes provided,2022,4,0
LOG-31465,AC-0004,TECH-0060,Structural Inspection,failed,7622.0,68.3,2022-11-20,7,Scheduled maintenance — no anomalies,2022,4,1
LOG-31466,AC-0087,TECH-0036,Engine Inspection,complete,14442.0,12.9,2022-11-20,4,Routine check completed successfully,2022,4,1
LOG-31467,AC-0046,TECH-0001,Fuel System Check,pending,2652.0,5.8,2022-11-20,7,No notes provided,2022,4,0
LOG-31468,AC-0083,TECH-0129,Avionics Check,complete,5174.0,13.5,2022-11-20,10,All systems nominal post-maintenance,2022,4,0
LOG-31469,AC-0050,TECH-0188,Engine Inspection,complete,24972.0,4.2,2022-11-20,5,No notes provided,2022,4,0
LOG-31470,AC-0026,TECH-0041,Avionics Check,complete,6006.0,14.1,2022-11-20,1,Replaced worn components — within tolerance,2022,4,1
LOG-31471,AC-0071,TECH-0193,Avionics Check,complete,6899.0,3.0,2022-11-20,0,Replaced worn components — within tolerance,2022,4,1
LOG-31472,AC-0032,TECH-0136,Fuel System Check,in_progress,2712.0,27.4,2022-11-20,7,Scheduled maintenance — no anomalies,2022,4,1
LOG-31473,AC-0111,TECH-0041,Engine Inspection,pending,20908.0,5.8,2022-11-20,7,Scheduled maintenance — no anomalies,2022,4,0
LOG-31474,AC-0117,TECH-0175,Fuel System Check,complete,5980.0,4.0,2022-11-20,4,Routine check completed successfully,2022,4,0
LOG-31475,AC-0097,TECH-0123,Hydraulic System Repair,complete,4634.0,14.3,2022-11-20,8,Issue found during inspection — escalated,2022,4,0
